lat [deg],lon [deg]
0.43099900000004254,33.19379100000003
42.99940300000003,-82.42257599999994
45.82291600000008,-84.75390999999996
-5.911179999999945,29.18541700000003
52.23439300000007,104.32187500000003
-14.417701999999963,35.23645800000003
42.90433400000006,-78.90808399999997
44.90625000000006,59.71458300000006
44.48055700000003,-75.79424599999999
13.077083000000073,14.527083000000061
41.056625000000054,52.91291300000006
59.952780000000075,31.03285100000005
46.385417000000075,74.60208300000005
60.91987300000005,34.16145800000004
-28.427082999999982,137.20625000000007
-16.558622999999955,-69.02902099999994
11.122437000000048,-84.78190299999994
58.70450800000003,-111.20051199999995
3.3729170000000295,36.14375000000007
41.41041700000005,-112.83124999999995
42.48541700000004,77.42708300000004
-30.843749999999943,-62.25208299999997
6.3026270000000295,0.06034700000003568
-7.914582999999936,32.20208300000007
53.64879200000007,-64.26149099999998
2.761442000000045,31.410473000000025
58.36897900000008,12.368581000000063
56.23418500000008,-103.14960599999995
23.967280000000073,32.88645800000006
-16.52291699999995,28.760417000000075
53.45811100000003,49.496391000000074
-8.491501999999969,28.878979000000072
51.88575200000008,-99.65384499999999
37.70625000000007,45.37291700000003
75.22096900000008,100.08958300000006
66.56381000000005,-71.41304099999996
56.28411200000005,101.78541300000006
51.58786500000008,-98.72877799999998
49.30787300000003,-88.30937099999994
61.22708300000005,28.781250000000057
36.92291700000004,100.19791700000007
49.655849000000046,83.34758000000005
45.05345600000004,132.8422280000001
58.10208800000004,38.70203900000007
-32.14897999999994,-52.62816099999998
41.88958300000007,57.45208300000007
45.40034700000007,54.02444200000008
7.764054000000044,-62.99791699999997
50.27708300000006,92.71041700000006
63.570114000000046,-100.69936699999994
38.64375000000007,42.947917000000075
54.850824000000046,-69.78020799999996
-31.25208299999997,137.8604170000001
58.98529200000007,27.73114000000004
49.76436800000005,-94.51839899999999
-31.685416999999973,136.08125000000007
11.573725000000024,37.407008000000076
65.40780300000006,-71.73512599999998
46.335417000000064,60.95208300000007
-20.93958299999997,25.952083000000073
46.15208300000006,81.67291700000004
53.52198100000004,-60.137797999999975
1.6133820000000583,32.34902600000004
50.42371900000006,100.15202600000003
53.78478800000005,-77.45146299999999
40.86865100000006,67.79697100000004
59.33188900000005,-155.88453799999996
-9.42265999999995,-40.824116999999944
48.82708300000007,44.681250000000034
-20.938466999999946,25.633917000000054
-30.747916999999973,139.7270830000001
53.16006900000008,-99.28995199999997
12.533721000000071,104.39712800000007
53.729265000000055,-75.96344799999997
-2.488619999999969,28.89284900000007
29.75180400000005,116.22106300000007
-3.8327909999999292,-49.64723399999997
31.110144000000048,120.54374100000007
-2.7154319999999643,18.177779000000044
57.36162500000006,-98.13294899999994
-1.914498999999978,-59.477150999999935
58.81196500000004,-102.75755599999997
47.610460000000046,42.110453000000064
-19.159299999999973,-67.01562499999994
-0.14092799999997396,29.602017000000046
53.77057800000006,127.30685400000004
63.03429100000005,112.4770830000001
68.12483000000003,87.76145800000006
51.248214000000075,-73.79260599999998
49.36647500000004,117.71269600000005
46.78125000000006,33.37291700000003
-15.586300999999935,32.70431800000006
54.79791700000004,76.88541700000007
30.71458300000006,90.65625000000006
52.61458300000004,5.647917000000064
60.82681800000006,-98.96528999999998
58.53226700000005,15.039006000000029
49.08115500000008,33.24733700000007
50.64907500000004,-68.72812499999998
-46.83972899999998,-72.80154399999998
-11.430954999999926,29.814500000000066
